"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team","player_hist_link","player_fullname"
359,"55422.jpg","Sigurdsson",11,"i",55422,"Gylfi","Sigurdsson",18,"Knee injury - Unknown return date",80,"2018-03-11T09:31:18Z",0,0,"0.0","12.0",-5,0,5,0,FALSE,1,"1.9","0.0",435206,194845,0,0,0,0,0,0,96,0,"3.6","0.0","0.0",FALSE,2257,4,4,6,40,0,0,0,2,0,0,8,396,"485.6","614.9","437.0","154.0",0,3,7,"https://fantasy.premierleague.com/drf/element-summary/359","Gylfi Sigurdsson"
464,"56192.jpg","Martina",11,"a",56192,"Cuco","Martina",15,"",41,"2017-11-02T21:31:16Z",100,100,"0.0","13.4",-4,0,4,0,FALSE,0,"1.1","0.0",214640,243641,0,0,0,0,0,0,55,0,"2.6","0.0","0.0",FALSE,1830,0,2,5,30,0,0,0,2,0,0,0,367,"468.8","238.8","39.0","74.9",0,2,7,"https://fantasy.premierleague.com/drf/element-summary/464","Cuco Martina"
502,"57112.jpg","Mangala",11,"i",57112,"Eliaquim","Mangala",13,"Knee injury - Unknown return date",50,"2018-02-10T16:31:19Z",0,0,"0.0","4.4",0,0,0,0,FALSE,0,"0.1","0.0",30596,31017,0,0,0,0,0,0,22,0,"2.0","0.0","0.0",FALSE,617,0,0,2,7,0,0,0,0,0,0,0,118,"113.8","19.9","32.0","16.8",0,2,7,"https://fantasy.premierleague.com/drf/element-summary/502","Eliaquim Mangala"
539,"180151.jpg","Vlasic",11,"a",180151,"Nikola","Vlasic",27,"",53,NA,NA,NA,"0.2","3.4",-2,0,2,0,FALSE,0,"0.0","1.0",2619,2750,0,0,0,0,0,0,18,0,"1.5","1.0","1.3",FALSE,572,0,0,1,12,0,0,0,0,0,0,0,80,"91.8","159.1","85.0","33.6",0,3,7,"https://fantasy.premierleague.com/drf/element-summary/539","Nikola Vlasic"
548,"113688.jpg","Niasse",11,"a",113688,"Oumar","Niasse",19,"",46,"2017-11-22T15:31:15Z",100,100,"0.4","18.0",-4,0,4,0,FALSE,3,"5.0","2.0",901711,1143458,0,0,0,0,0,0,83,7,"3.8","2.0","0.8",FALSE,1076,8,3,0,23,0,0,0,2,0,0,14,248,"370.6","159.2","634.0","115.2",0,4,7,"https://fantasy.premierleague.com/drf/element-summary/548","Oumar Niasse"
563,"195855.jpg","Baningime",11,"a",195855,"Beni","Baningime",54,"",45,NA,NA,NA,"0.0","1.6",0,0,0,0,FALSE,0,"0.0","0.0",546,690,0,0,0,0,0,0,7,0,"0.9","0.0","0.0",FALSE,192,0,0,0,2,0,0,0,1,0,0,0,20,"9.4","3.8","0.0","1.3",0,3,7,"https://fantasy.premierleague.com/drf/element-summary/563","Beni Baningime"
592,"66838.jpg","Tosun",11,"a",66838,"Cenk","Tosun",14,"",67,NA,NA,NA,"0.4","8.2",-8,0,8,0,FALSE,2,"2.1","3.0",225748,344999,0,0,0,0,0,0,55,2,"3.9","3.0","3.3",FALSE,984,5,0,4,13,0,0,0,0,0,0,9,192,"232.4","226.4","304.0","75.6",0,4,7,"https://fantasy.premierleague.com/drf/element-summary/592","Cenk Tosun"
629,"80183.jpg","Garbutt",11,"a",80183,"Luke","Garbutt",36,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",649,1272,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,7,"https://fantasy.premierleague.com/drf/element-summary/629","Luke Garbutt"
162,"168977.jpg","Coleman",38,"a",168977,"Joel","Coleman",13,"",39,"2017-07-17T06:31:12Z",100,100,"0.0","0.0",-1,0,1,0,FALSE,0,"3.8","0.0",115228,219180,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,8,"https://fantasy.premierleague.com/drf/element-summary/162","Joel Coleman"
163,"57513.jpg","Lössl",38,"a",57513,"Jonas","Lössl",1,"",46,NA,NA,NA,"0.9","29.3",1,0,-1,0,FALSE,2,"6.8","4.0",487928,647566,0,0,0,0,0,0,135,3,"3.6","3.0","3.3",FALSE,3420,0,1,10,58,1,2,0,1,0,103,11,701,"846.8","30.0","0.0","87.8",0,1,8,"https://fantasy.premierleague.com/drf/element-summary/163","Jonas Lössl"
164,"85368.jpg","Schindler",38,"a",85368,"Christopher","Schindler",26,"",46,"2018-02-11T12:01:19Z",100,100,"0.8","22.2",1,0,-1,0,FALSE,4,"3.2","3.8",440034,535633,0,0,0,0,0,0,102,2,"2.8","2.8","3.3",FALSE,3264,0,2,9,53,0,0,0,6,1,0,15,692,"928.0","107.1","149.0","119.1",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/164","Christopher Schindler"
165,"54284.jpg","Löwe",38,"a",54284,"Chris","Löwe",15,"",44,"2018-05-08T12:31:17Z",100,100,"0.4","13.6",-1,0,1,0,FALSE,0,"1.1","1.8",280031,277852,0,0,0,0,0,0,60,2,"2.6","0.8","0.8",FALSE,1585,0,0,7,26,0,0,0,1,0,0,0,321,"266.0","125.5","39.0","43.0",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/165","Chris Löwe"
166,"104545.jpg","Smith",38,"a",104545,"Tommy","Smith",2,"",47,"2018-02-09T14:01:21Z",100,100,"0.3","10.6",-3,0,3,0,FALSE,0,"0.2","1.4",35878,17176,0,0,0,0,0,0,50,0,"2.1","0.4","0.8",FALSE,1902,0,1,5,31,0,0,0,7,0,0,2,311,"322.0","251.6","50.0","62.8",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/166","Tommy Smith"
167,"87856.jpg","Hefele",38,"d",87856,"Michael","Hefele",44,"Achilles injury - 25% chance of playing",42,"2018-03-09T13:31:18Z",25,25,"0.0","0.2",-3,0,3,0,FALSE,0,"0.1","0.0",9208,2768,0,0,0,0,0,0,1,0,"0.5","-0.3","-0.3",FALSE,32,0,0,0,1,0,0,0,1,0,0,0,1,"4.0","0.1","0.0","0.4",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/167","Michael Hefele"
168,"18006.jpg","Cranie",38,"u",18006,"Martin","Cranie",14,"Transferred to Middlesbrough",40,"2018-01-07T20:01:19Z",0,0,"0.0","0.5",0,0,0,0,FALSE,0,"0.2","0.0",25562,24179,0,0,0,0,0,0,2,0,"0.7","0.0","0.0",FALSE,179,0,0,0,7,0,0,0,0,0,0,0,35,"44.0","1.7","2.0","4.7",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/168","Martin Cranie"
169,"192301.jpg","Stankovic",38,"a",192301,"Jon Gorenc","Stankovic",27,"",39,"2017-07-17T06:31:12Z",100,100,"0.0","0.0",-1,0,1,0,FALSE,0,"0.2","0.0",13291,19333,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/169","Jon Gorenc Stankovic"
170,"7638.jpg","Hudson",38,"u",7638,"Mark","Hudson",5,"Retired",40,"2017-08-10T10:00:26Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",18838,1301,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/170","Mark Hudson"
171,"48760.jpg","Zanka",38,"a",48760,"Mathias","Jorgensen",25,"",45,NA,NA,NA,"1.0","23.8",0,0,0,0,FALSE,2,"6.6","4.4",668140,834036,0,0,0,0,0,0,107,1,"2.8","3.4","4.3",FALSE,3420,0,3,10,58,0,0,0,6,0,0,9,623,"768.6","123.6","169.0","106.2",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/171","Mathias Jorgensen"
172,"74471.jpg","Mooy",38,"a",74471,"Aaron","Mooy",10,"",52,"2018-03-27T18:01:18Z",100,100,"0.5","21.7",-3,0,3,0,FALSE,2,"4.7","2.4",967635,1033789,0,0,0,0,0,0,113,2,"3.1","1.4","1.5",FALSE,3066,4,3,10,52,0,0,0,4,0,0,8,576,"753.2","848.8","350.0","195.2",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/172","Aaron Mooy"
173,"51344.jpg","van La Parra",38,"a",51344,"Rajiv","van La Parra",17,"",44,"2017-11-26T18:31:14Z",100,100,"0.3","16.8",-6,0,6,0,FALSE,1,"0.4","1.2",64622,79339,0,0,0,0,0,0,74,0,"2.2","0.2","0.5",FALSE,2131,3,0,6,36,0,0,0,3,1,0,3,240,"322.6","261.6","544.0","112.7",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/173","Rajiv van La Parra"
174,"79619.jpg","Hogg",38,"a",79619,"Jonathan","Hogg",6,"",44,"2018-04-08T07:31:18Z",100,100,"0.5","12.0",-1,0,1,0,FALSE,0,"0.2","2.2",36482,44316,0,0,0,0,0,0,53,2,"1.8","1.2","1.3",FALSE,2396,0,0,7,40,0,0,0,8,1,0,0,400,"475.0","172.8","61.0","71.2",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/174","Jonathan Hogg"
175,"168991.jpg","Billing",38,"a",168991,"Philip","Billing",8,"",44,"2018-03-27T18:01:18Z",100,100,"0.2","5.0",-1,0,1,0,FALSE,0,"0.2","1.0",38693,32233,0,0,0,0,0,0,22,1,"1.4","0.0","0.0",FALSE,755,0,0,3,11,0,0,0,3,0,0,0,98,"111.4","58.6","26.0","19.3",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/175","Philip Billing"
176,"168172.jpg","Lolley",38,"u",168172,"Joe","Lolley",18,"Transferred to Nottingham Forest",43,"2018-02-01T10:03:46Z",0,0,"0.0","2.6",-2,0,2,0,FALSE,0,"0.1","0.0",8013,6851,0,0,0,0,0,0,11,0,"1.8","0.0","0.0",FALSE,217,1,0,0,5,0,0,0,1,0,0,0,28,"50.6","20.0","47.0","11.8",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/176","Joe Lolley"
177,"167541.jpg","Payne",38,"u",167541,"Jack","Payne",16,"Season-long loan to Oxford United",45,"2017-07-31T08:09:55Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",521,124,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/177","Jack Payne"
178,"5589.jpg","Whitehead",38,"a",5589,"Dean","Whitehead",4,"",42,NA,NA,NA,"0.0","1.0",-3,0,3,0,FALSE,0,"0.1","0.2",9503,9515,0,0,0,0,0,0,4,1,"1.0","-0.8","-1.0",FALSE,68,0,0,0,3,0,0,0,0,0,0,0,16,"6.6","1.1","0.0","0.8",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/178","Dean Whitehead"
179,"104535.jpg","Bunn",38,"u",104535,"Harry","Bunn",11,"Transferred to Bury",45,"2017-08-06T07:05:36Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",634,112,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/179","Harry Bunn"
180,"49202.jpg","Scannell",38,"a",49202,"Sean","Scannell",7,"",45,"2017-08-20T07:06:51Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",3209,457,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/180","Sean Scannell"
181,"87428.jpg","Kachunga",38,"i",87428,"Elias","Kachunga",9,"Ankle injury - Unknown return date",57,"2018-03-31T16:31:19Z",0,0,"0.0","8.1",-3,0,3,0,FALSE,0,"0.1","0.0",27144,14120,0,0,0,0,0,0,46,0,"2.4","0.0","0.0",FALSE,1327,1,1,6,23,0,0,0,1,0,0,0,151,"151.0","152.1","246.0","54.5",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/181","Elias Kachunga"
182,"86176.jpg","Ince",38,"a",86176,"Tom","Ince",22,"",55,"2018-04-27T13:01:17Z",100,100,"0.3","14.9",-5,0,5,0,FALSE,0,"0.4","1.6",98299,38051,0,0,0,0,0,0,82,2,"2.5","0.6","0.5",FALSE,2450,2,1,7,39,0,0,0,0,0,0,3,269,"253.0","331.3","794.0","138.0",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/182","Tom Ince"
184,"80755.jpg","Williams",38,"i",80755,"Danny","Williams",19,"Ankle injury - Unknown return date",48,"2018-03-15T17:01:16Z",0,0,"0.0","5.8",-2,0,2,0,FALSE,0,"0.0","0.0",4049,1357,0,0,0,0,0,0,28,0,"1.4","0.0","0.0",FALSE,1115,0,0,0,22,0,0,0,2,0,0,0,134,"131.4","83.0","56.0","27.0",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/184","Danny Williams"
186,"84112.jpg","Quaner",38,"a",84112,"Collin","Quaner",23,"",45,"2018-03-03T16:01:17Z",100,100,"0.1","9.8",0,0,0,0,FALSE,0,"4.8","0.6",587073,623851,0,0,0,0,0,0,44,0,"1.7","-0.4","-0.2",FALSE,1268,0,4,3,23,0,0,0,4,0,0,0,173,"209.0","255.7","283.0","74.8",0,4,8,"https://fantasy.premierleague.com/drf/element-summary/186","Collin Quaner"
187,"147303.jpg","Depoitre",38,"a",147303,"Laurent","Depoitre",20,"",50,"2018-02-03T18:31:19Z",100,100,"0.5","18.8",-5,0,5,0,FALSE,1,"2.6","2.6",676216,796262,0,0,0,0,0,0,94,1,"2.8","1.6","2.0",FALSE,1807,6,2,4,34,0,0,0,1,0,0,14,283,"352.0","191.4","451.0","99.6",0,4,8,"https://fantasy.premierleague.com/drf/element-summary/187","Laurent Depoitre"
188,"169141.jpg","Mounie",38,"a",169141,"Steve","Mounie",24,"",55,"2017-09-14T12:31:14Z",100,100,"0.3","16.7",-5,0,5,0,FALSE,2,"1.7","1.4",523833,534468,0,0,0,0,0,0,92,2,"3.3","0.4","0.3",FALSE,1849,7,2,6,32,0,0,0,2,0,0,12,269,"377.0","270.7","600.0","124.5",0,4,8,"https://fantasy.premierleague.com/drf/element-summary/188","Steve Mounie"
462,"79733.jpg","Malone",38,"a",79733,"Scott","Malone",3,"",43,"2018-02-03T14:01:20Z",100,100,"0.1","9.5",-2,0,2,0,FALSE,1,"0.2","0.6",22171,21657,0,0,0,0,0,0,41,0,"1.9","-0.4","-0.2",FALSE,1110,0,1,3,23,0,0,0,3,0,0,4,211,"221.6","146.8","97.0","46.5",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/462","Scott Malone"
521,"172246.jpg","Hadergjonaj",38,"a",172246,"Florent","Hadergjonaj",33,"",45,"2018-01-01T14:01:18Z",100,100,"0.7","11.3",0,0,0,0,FALSE,0,"0.1","3.2",7112,10579,0,0,0,0,0,0,51,2,"2.2","2.2","2.5",FALSE,1670,0,1,4,28,0,0,0,3,0,0,5,274,"310.0","381.8","95.0","78.8",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/521","Florent Hadergjonaj"
522,"246878.jpg","Sabiri",38,"a",246878,"Abdelhamid","Sabiri",11,"",47,NA,NA,NA,"0.0","2.1",-3,0,3,0,FALSE,0,"0.0","0.0",1121,1092,0,0,0,0,0,0,10,0,"2.0","-1.0","-1.0",FALSE,217,0,1,1,5,0,0,0,1,0,0,0,30,"30.8","40.6","53.0","12.4",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/522","Abdelhamid Sabiri"
547,"1243.jpg","Green",38,"a",1243,"Robert","Green",28,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",6755,13697,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,8,"https://fantasy.premierleague.com/drf/element-summary/547","Robert Green"
591,"109434.jpg","Kongolo",38,"a",109434,"Terence","Kongolo",5,"",44,"2018-05-08T12:31:18Z",100,100,"0.8","6.8",-1,0,1,0,FALSE,0,"0.0","3.4",3154,5442,0,0,0,0,0,0,30,2,"2.3","2.4","2.8",FALSE,1047,0,0,2,14,0,0,0,0,0,0,2,182,"268.0","52.2","47.0","36.7",0,2,8,"https://fantasy.premierleague.com/drf/element-summary/591","Terence Kongolo"
593,"106450.jpg","Pritchard",38,"a",106450,"Alex","Pritchard",21,"",54,"2018-03-10T14:01:18Z",100,100,"0.4","7.4",-1,0,1,0,FALSE,1,"0.1","2.0",13170,16643,0,0,0,0,0,0,40,2,"2.9","1.0","1.0",FALSE,997,1,2,3,12,0,0,0,1,0,0,3,168,"173.6","300.3","213.0","68.7",0,3,8,"https://fantasy.premierleague.com/drf/element-summary/593","Alex Pritchard"
189,"17745.jpg","Schmeichel",13,"d",17745,"Kasper","Schmeichel",1,"Ankle injury - 50% chance of playing",51,"2018-04-14T16:31:20Z",50,50,"0.0","24.1",1,0,-1,0,FALSE,4,"4.1","0.2",339804,343808,0,0,0,0,0,0,123,0,"3.7","-0.4","-0.4",FALSE,2965,0,0,8,47,1,2,0,3,0,93,17,592,"687.2","11.1","0.0","69.9",0,1,9,"https://fantasy.premierleague.com/drf/element-summary/189","Kasper Schmeichel"
190,"38038.jpg","Hamer",13,"a",38038,"Ben","Hamer",12,"",43,NA,NA,NA,"0.3","2.1",-2,0,2,0,FALSE,0,"0.1","1.5",3405,5543,0,0,0,0,0,0,9,0,"2.3","0.5","0.8",FALSE,274,0,0,1,7,0,0,0,0,0,6,0,54,"51.8","0.0","0.0","5.1",0,1,9,"https://fantasy.premierleague.com/drf/element-summary/190","Ben Hamer"
191,"15033.jpg","Morgan",13,"a",15033,"Wes","Morgan",5,"",44,"2018-01-01T16:01:18Z",100,100,"0.2","13.9",-1,0,1,0,FALSE,0,"2.9","0.7",283414,256466,0,0,0,0,0,0,61,0,"1.9","-0.3","-0.2",FALSE,2817,0,0,5,52,0,0,0,4,0,0,1,390,"530.0","62.0","158.0","75.1",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/191","Wes Morgan"
192,"37402.jpg","Fuchs",13,"a",37402,"Christian","Fuchs",28,"",47,"2017-09-14T12:31:14Z",100,100,"0.0","12.1",-3,0,3,0,FALSE,1,"1.9","0.2",218375,113353,0,0,0,0,0,0,57,-2,"2.3","-0.8","-0.4",FALSE,1917,0,1,4,35,1,0,0,1,0,0,8,370,"396.6","282.2","55.0","73.5",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/192","Christian Fuchs"
193,"40725.jpg","Simpson",13,"a",40725,"Danny","Simpson",2,"",43,"2018-05-13T14:01:21Z",75,100,"0.1","12.8",-2,0,2,0,FALSE,0,"2.2","0.3",368137,209641,0,0,0,0,0,0,55,0,"2.0","-0.5","-0.4",FALSE,2306,0,0,5,41,0,0,0,4,0,0,0,342,"444.2","121.2","42.0","60.7",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/193","Danny Simpson"
194,"12413.jpg","Huth",13,"i",12413,"Robert","Huth",6,"Ankle injury - Expected back 13 May",48,"2018-05-04T16:01:19Z",0,0,"0.0","0.0",-2,0,2,0,FALSE,0,"0.1","0.0",5777,2453,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/194","Robert Huth"
195,"41321.jpg","Benalouane",13,"a",41321,"Yohan","Benalouane",29,"",42,NA,NA,NA,"0.0","0.2",-3,0,3,0,FALSE,0,"0.1","0.2",3812,1753,0,0,0,0,0,0,1,0,"1.0","-0.8","-0.8",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,7,"24.8","1.3","18.0","4.4",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/195","Yohan Benalouane"
196,"172850.jpg","Chilwell",13,"i",172850,"Benjamin","Chilwell",3,"Calf injury - Expected back 13 May",44,"2018-05-04T16:01:19Z",0,0,"0.3","14.8",-1,0,1,0,FALSE,1,"3.1","1.3",224605,374638,0,0,0,0,0,0,65,0,"2.7","0.0","0.0",FALSE,1848,0,2,6,30,0,0,0,1,1,0,4,381,"382.8","332.1","63.0","78.0",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/196","Benjamin Chilwell"
198,"95658.jpg","Maguire",13,"a",95658,"Harry","Maguire",15,"",55,"2017-08-26T15:31:13Z",100,100,"0.3","21.3",5,0,-5,0,FALSE,1,"10.9","1.7",934687,1381619,0,0,0,0,0,0,117,0,"3.1","0.7","1.0",FALSE,3420,2,4,9,60,0,0,0,7,0,0,10,716,"955.8","254.3","478.0","168.8",0,2,9,"https://fantasy.premierleague.com/drf/element-summary/198","Harry Maguire"
199,"103025.jpg","Mahrez",13,"a",103025,"Riyad","Mahrez",26,"",87,"2018-02-02T15:01:19Z",100,100,"0.6","22.4",2,0,-2,0,TRUE,4,"8.2","4.8",1780392,2009779,0,0,0,0,0,0,195,13,"5.4","3.8","2.2",FALSE,2948,12,13,9,51,0,0,0,2,0,0,19,682,"966.0","924.0","932.0","282.6",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/199","Riyad Mahrez"
200,"51938.jpg","Albrighton",13,"s",51938,"Marc","Albrighton",11,"Suspended - unknown return date",55,"2018-05-08T17:01:18Z",0,0,"0.0","19.5",0,0,0,0,FALSE,2,"2.2","0.2",469984,480100,0,0,0,0,0,0,107,0,"3.1","0.0","0.0",FALSE,2533,2,8,8,42,0,0,0,5,1,0,12,458,"580.0","718.3","300.0","160.2",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/200","Marc Albrighton"
203,"172632.jpg","Gray",13,"a",172632,"Demarai","Gray",7,"",53,NA,NA,NA,"0.4","15.1",-2,0,2,0,FALSE,0,"0.6","2.3",149686,137892,0,0,0,0,0,0,80,2,"2.3","1.3","1.4",FALSE,1683,3,3,4,35,0,0,0,2,0,0,2,308,"290.6","412.8","461.0","116.7",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/203","Demarai Gray"
204,"155569.jpg","Amartey",13,"i",155569,"Daniel","Amartey",18,"Lack of match fitness - Expected back 13 May",43,"2018-03-03T16:01:17Z",0,0,"0.0","3.0",-2,0,2,0,FALSE,0,"0.2","0.0",28515,23807,0,0,0,0,0,0,13,0,"1.6","0.0","0.0",FALSE,486,0,0,3,7,0,0,0,0,1,0,0,53,"81.2","10.3","0.0","9.2",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/204","Daniel Amartey"
205,"86881.jpg","Mendy",13,"u",86881,"Nampalys","Mendy",24,"Joined Nice in season-long loan deal",45,"2017-08-31T19:01:14Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",3940,1324,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/205","Nampalys Mendy"
206,"203341.jpg","Ndidi",13,"i",203341,"Wilfred","Ndidi",25,"Hamstring injury - Expected back 13 May",49,"2018-04-28T16:31:17Z",0,0,"0.2","15.9",-1,0,1,0,FALSE,0,"0.4","1.0",62685,50893,0,0,0,0,0,0,78,0,"2.4","0.0","0.0",FALSE,2896,0,4,9,45,0,0,0,6,2,0,4,449,"640.4","230.7","299.0","117.2",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/206","Wilfred Ndidi"
207,"90714.jpg","Musa",13,"u",90714,"Ahmed","Musa",13,"Season-long loan to CSKA Moscow",61,"2018-01-31T09:31:53Z",0,0,"0.0","0.0",-4,0,4,0,FALSE,0,"0.4","0.0",28929,4271,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/207","Ahmed Musa"
208,"54513.jpg","Iborra",13,"a",54513,"Vicente","Iborra",21,"",57,"2018-05-05T13:01:18Z",100,100,"0.1","10.2",-3,0,3,0,FALSE,0,"0.1","0.5",27199,22128,0,0,0,0,0,0,58,2,"3.1","-0.5","-0.8",FALSE,1411,3,0,3,23,0,0,0,0,0,0,6,293,"341.6","131.6","150.0","62.3",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/208","Vicente Iborra"
209,"101668.jpg","Vardy",13,"a",101668,"Jamie","Vardy",9,"",88,"2018-01-01T14:31:17Z",100,100,"0.6","20.8",3,0,-3,0,TRUE,3,"21.7","5.7",2728318,3438115,0,0,0,0,0,0,183,13,"4.9","4.7","3.2",FALSE,3248,20,2,8,57,0,0,1,3,0,0,28,674,"822.8","439.9","1222.0","248.6",0,4,9,"https://fantasy.premierleague.com/drf/element-summary/209","Jamie Vardy"
211,"78412.jpg","Okazaki",13,"i",78412,"Shinji","Okazaki",20,"Ankle injury - Expected back 13 May",53,"2018-04-17T15:31:18Z",0,0,"0.0","14.3",-2,0,2,0,FALSE,1,"2.9","0.2",810283,802125,0,0,0,0,0,0,76,0,"2.8","0.0","0.0",FALSE,1314,6,3,5,19,0,0,0,2,0,0,7,275,"347.6","228.1","508.0","107.9",0,4,9,"https://fantasy.premierleague.com/drf/element-summary/211","Shinji Okazaki"
258,"173515.jpg","Iheanacho",13,"a",173515,"Kelechi","Iheanacho",8,"",65,"2018-03-31T13:01:18Z",100,100,"0.5","8.3",-5,0,5,0,FALSE,0,"0.8","3.5",147391,29646,0,0,0,0,0,0,54,6,"2.6","2.5","2.0",FALSE,818,3,4,1,17,0,0,0,2,0,0,5,171,"214.2","185.6","350.0","74.5",0,4,9,"https://fantasy.premierleague.com/drf/element-summary/258","Kelechi Iheanacho"
473,"11974.jpg","Jakupovic",13,"a",11974,"Eldin","Jakupovic",17,"",42,NA,NA,NA,"0.2","1.0",-3,0,3,0,FALSE,0,"0.1","0.7",10152,2131,0,0,0,0,0,0,4,0,"2.0","-0.3","-0.2",FALSE,180,0,0,0,6,0,0,0,0,0,8,0,36,"67.8","0.0","0.0","6.8",0,1,9,"https://fantasy.premierleague.com/drf/element-summary/473","Eldin Jakupovic"
474,"61604.jpg","James",13,"i",61604,"Matty","James",22,"Achilles injury - Unknown return date",44,"2018-03-29T13:31:18Z",0,0,"0.0","5.9",-1,0,1,0,FALSE,0,"0.2","0.0",28522,19958,0,0,0,0,0,0,26,0,"2.0","0.0","0.0",FALSE,991,0,0,4,15,0,0,0,2,0,0,0,121,"114.6","52.7","145.0","31.4",0,3,9,"https://fantasy.premierleague.com/drf/element-summary/474","Matty James"
